Customer_ID,Age,Gender,City,Subscription_Type,Monthly_Spending,Tenure,Number_of_Purchases,Customer_Support_Requests,Login_Frequency,Last_Activity_Date,Satisfaction_Score,Churn_Status
CUST-0955,51,Male,Chicago,Premium,58.18,12,14,6,21,2026-02-26,1,1
CUST-0956,66,Male,Miami,Premium,56.58,49,11,5,30,2026-01-14,5,0
CUST-0957,31,Female,Chicago,Standard,40.33,36,4,7,28,2026-01-07,1,1
CUST-0958,43,Female,Miami,Basic,12.38,2,9,7,4,2026-02-18,2,1
CUST-0959,62,Female,Miami,Basic,21.82,11,12,1,26,2026-02-02,2,0
CUST-0960,44,Male,Chicago,Basic,14.67,39,9,7,2,2026-04-04,2,1
CUST-0961,26,Male,Los Angeles,Standard,34.9,34,12,5,8,2026-01-21,2,1
CUST-0962,43,Female,Houston,Premium,55.16,26,5,8,10,2026-02-24,5,1
CUST-0963,64,Male,New York,Basic,20.52,18,1,6,16,2026-04-02,2,1
CUST-0964,39,Male,Houston,Basic,11.7,21,6,1,23,2026-05-02,4,0
CUST-0965,64,Female,New York,Standard,41.59,36,12,7,11,2026-03-28,4,1
CUST-0966,47,Female,New York,Basic,17.38,40,2,8,18,2026-06-17,4,1
CUST-0967,60,Male,Miami,Basic,21.76,52,14,6,22,2026-04-21,1,1
CUST-0968,65,Male,New York,Standard,38.76,46,0,3,14,2026-03-02,3,0
CUST-0969,34,Female,New York,Standard,31.24,44,9,8,8,2026-04-04,5,0
CUST-0970,43,Male,Chicago,Basic,21.48,22,2,3,23,2026-03-30,4,0
CUST-0971,53,Female,Houston,Basic,11.05,53,8,3,15,2026-02-08,4,0
CUST-0972,18,Female,Chicago,Premium,62.18,59,9,8,17,2026-03-13,2,1
CUST-0973,25,Female,New York,Basic,12.59,30,10,7,21,2026-01-26,4,0
CUST-0974,66,Male,Miami,Basic,21.29,50,10,3,18,2025-12-31,2,0
CUST-0975,52,Female,Chicago,Basic,23.67,43,14,7,6,2026-05-21,2,1
CUST-0976,69,Female,Chicago,Basic,18.31,30,5,7,23,2026-02-22,3,0
CUST-0977,32,Male,Los Angeles,Basic,17.91,8,10,6,30,2026-03-19,1,1
CUST-0978,64,Male,New York,Premium,66.46,34,5,9,14,2026-01-23,2,1
CUST-0979,39,Female,Miami,Basic,10.08,57,3,5,23,2025-12-28,2,1
CUST-0980,31,Male,Chicago,Basic,23.77,47,14,7,3,2026-05-22,3,1
CUST-0981,43,Male,Chicago,Standard,32.96,9,7,6,7,2026-04-27,2,1
CUST-0982,45,Male,Miami,Standard,44.76,51,4,4,15,2026-03-08,5,0
CUST-0983,40,Female,New York,Premium,66.04,20,6,3,21,2026-05-11,1,1
CUST-0984,31,Female,Los Angeles,Premium,66.61,40,8,1,24,2025-12-30,5,0
CUST-0985,41,Female,Chicago,Basic,19.84,25,12,7,28,2026-04-08,4,0
CUST-0986,19,Male,Los Angeles,Standard,37.07,19,12,8,16,2026-01-14,1,1
CUST-0987,62,Male,Houston,Basic,18.57,5,13,3,16,2026-04-05,4,1
CUST-0988,43,Female,New York,Premium,55.7,11,4,3,8,2026-03-28,2,1
CUST-0989,31,Female,Houston,Basic,19.36,15,10,4,7,2025-12-30,3,0
CUST-0990,68,Male,Houston,Premium,64.39,8,13,1,6,2026-03-09,5,0
CUST-0991,24,Female,Houston,Standard,43.37,19,4,6,2,2025-12-30,4,1
CUST-0992,20,Female,New York,Basic,17.58,23,13,4,22,2026-04-03,2,0
CUST-0993,64,Female,New York,Standard,31.16,27,3,5,13,2026-03-29,5,0
CUST-0994,40,Female,Miami,Premium,59.59,40,5,3,12,2025-12-30,5,1
CUST-0995,63,Female,Los Angeles,Premium,64.83,32,1,7,15,2026-02-08,4,0
CUST-0996,60,Male,Los Angeles,Basic,13.59,26,2,7,27,2026-02-17,2,1
CUST-0997,64,Female,Miami,Standard,34.21,27,0,4,9,2026-05-20,3,0
CUST-0998,62,Female,Miami,Basic,22.31,19,1,5,2,2026-06-15,4,1
CUST-0999,35,Male,Houston,Basic,18.76,50,1,2,17,2026-03-19,5,0
CUST-1000,55,Female,Miami,Basic,17.63,42,7,0,27,2026-05-26,5,0
CUST-1001,52,Female,Chicago,Basic,14.78,29,7,8,29,2026-05-15,1,0
CUST-1002,68,Female,Los Angeles,Premium,65.96,39,1,8,5,2026-06-08,2,1
CUST-1003,32,Female,Miami,Basic,14.32,41,12,2,11,2026-03-20,1,0
CUST-1004,42,Female,Chicago,Premium,66.06,33,13,3,22,2026-05-27,3,0
CUST-1005,54,Female,Chicago,Basic,11.05,19,5,6,19,2026-01-31,4,0
CUST-1006,45,Male,Chicago,Basic,22.97,37,14,1,24,2026-06-01,5,0
CUST-1007,27,Female,Chicago,Basic,17.49,19,4,2,7,2026-04-10,2,1
CUST-1008,56,Male,Houston,Basic,16.58,33,2,5,2,2026-01-23,5,0
CUST-1009,34,Male,Chicago,Basic,19.17,47,4,7,16,2026-02-26,1,1
CUST-1010,56,Male,Houston,Basic,19.36,16,4,0,12,2026-02-14,1,0
CUST-1011,39,Male,Houston,Standard,31.98,23,4,3,23,2026-05-26,4,0
CUST-1012,43,Male,Chicago,Basic,21.34,7,2,0,15,2026-04-28,2,1
CUST-1013,61,Female,Los Angeles,Basic,14.14,26,14,1,1,2026-01-02,2,0
CUST-1014,42,Female,Chicago,Basic,23.57,32,2,7,25,2026-02-02,4,1
CUST-1015,34,Female,Chicago,Premium,67.27,12,3,5,13,2026-01-07,1,1
CUST-1016,30,Male,Chicago,Premium,60.19,8,6,8,23,2026-02-16,1,0
CUST-1017,37,Female,Los Angeles,Basic,22.12,5,11,1,6,2026-06-10,1,0
CUST-1018,42,Female,New York,Basic,15.35,42,11,2,13,2026-05-25,5,1
CUST-1019,21,Female,New York,Basic,11.51,28,11,8,18,2026-03-19,3,1
CUST-1020,27,Male,Houston,Premium,69.43,53,13,8,3,2026-03-30,1,1
CUST-1021,20,Male,Houston,Basic,19.79,5,1,5,1,2026-05-18,3,1
CUST-1022,58,Male,Los Angeles,Basic,16.84,49,9,2,15,2026-05-14,3,0
CUST-1023,62,Male,Miami,Basic,15.97,26,3,4,26,2026-03-26,2,0
CUST-1024,35,Male,New York,Basic,14.87,5,3,1,13,2026-04-17,4,0
CUST-1025,64,Female,Houston,Basic,24.72,22,0,6,5,2026-02-10,5,1
CUST-1026,53,Male,New York,Standard,32.02,15,9,9,25,2026-01-16,3,0
CUST-1027,64,Male,Los Angeles,Basic,14.72,13,7,7,13,2026-01-30,5,1
CUST-1028,39,Male,Los Angeles,Standard,37.28,28,0,5,22,2026-04-30,2,1
CUST-1029,51,Male,Miami,Basic,17.17,33,7,7,5,2026-05-22,1,0
CUST-1030,64,Male,Miami,Basic,17.07,43,6,1,28,2026-02-28,3,0
CUST-1031,25,Male,Los Angeles,Premium,57.64,23,8,2,19,2026-01-29,4,0
CUST-1032,57,Male,Houston,Basic,12.17,33,7,6,21,2026-01-06,2,1
CUST-1033,66,Female,New York,Premium,58.82,43,4,9,24,2026-01-30,5,0
CUST-1034,61,Female,Chicago,Standard,43.72,18,7,0,28,2026-06-13,1,0
CUST-1035,36,Male,Miami,Basic,11.7,50,13,6,18,2026-04-10,5,0
CUST-1036,59,Male,Chicago,Premium,66.36,53,14,5,21,2026-01-25,4,1
CUST-1037,58,Female,Houston,Basic,21.36,30,10,7,22,2026-05-20,3,0
CUST-1038,54,Male,Miami,Premium,67.15,26,9,6,10,2026-03-18,4,1
CUST-1039,23,Male,Chicago,Basic,23.3,16,11,3,24,2026-01-15,5,0
CUST-1040,69,Female,Houston,Premium,58.95,13,14,2,8,2026-05-11,5,0
CUST-1041,43,Male,New York,Basic,13.37,39,11,2,15,2026-04-07,4,0
CUST-1042,51,Female,Houston,Standard,36.98,33,2,3,21,2026-05-07,4,0
CUST-1043,62,Female,Miami,Standard,33.98,26,14,8,25,2026-06-08,4,0
CUST-1044,23,Male,Los Angeles,Premium,66.01,48,9,8,20,2026-01-17,1,1
CUST-1045,54,Male,New York,Premium,64.54,1,6,1,28,2026-06-02,5,0
CUST-1046,50,Female,Chicago,Premium,68.12,49,11,4,25,2026-01-18,2,1
CUST-1047,39,Male,Miami,Premium,56.24,38,3,0,27,2026-04-29,1,1
CUST-1048,38,Male,Los Angeles,Basic,23.73,2,4,3,23,2025-12-24,1,1
CUST-1049,23,Female,Houston,Basic,14.4,49,8,1,22,2026-01-07,1,0
CUST-1050,23,Female,Los Angeles,Basic,17.36,6,6,7,4,2026-02-04,2,1
CUST-1051,65,Male,Miami,Basic,16.58,46,3,3,2,2025-12-23,4,0
CUST-1052,21,Female,Miami,Basic,21.4,50,5,4,24,2026-06-18,5,0
CUST-1053,47,Male,Los Angeles,Standard,36.3,38,9,3,6,2026-03-17,3,0
CUST-1054,28,Female,Houston,Basic,24.15,42,13,4,28,2026-02-05,3,0
CUST-1055,47,Female,Los Angeles,Standard,43.54,24,10,4,3,2026-06-07,5,0
CUST-1056,48,Female,Miami,Basic,23.08,18,6,4,7,2026-02-21,2,0
CUST-1057,41,Female,Miami,Basic,11.07,27,12,2,10,2026-02-10,3,1
CUST-1058,26,Female,Chicago,Standard,42.81,41,9,6,23,2026-01-20,1,1
CUST-1059,20,Male,Chicago,Standard,41.72,8,12,2,6,2026-06-08,3,0
CUST-1060,68,Female,New York,Standard,31.55,28,8,1,16,2026-01-01,5,1
CUST-1061,48,Male,Miami,Standard,31.61,10,3,2,2,2026-01-15,1,1
CUST-1062,57,Male,Chicago,Basic,11.52,17,9,2,24,2026-04-10,3,1
CUST-1063,54,Male,Los Angeles,Standard,30.17,55,2,7,17,2025-12-24,5,0
CUST-1064,53,Female,Houston,Basic,18.23,29,7,3,13,2026-01-02,2,1
CUST-1065,41,Female,Los Angeles,Basic,24.6,58,14,2,1,2026-01-13,5,0
CUST-1066,48,Male,Houston,Basic,16.58,6,0,9,6,2026-01-18,2,0
CUST-1067,23,Male,Chicago,Basic,18.11,14,8,4,5,2026-01-26,1,0
CUST-1068,19,Female,New York,Basic,24.52,22,12,3,25,2026-03-31,5,0
CUST-1069,37,Male,Los Angeles,Premium,58.83,54,0,8,13,2026-04-25,4,0
CUST-1070,45,Male,Los Angeles,Premium,67.88,6,1,7,28,2026-06-14,4,1
CUST-1071,28,Female,Los Angeles,Basic,18.2,26,12,6,23,2026-03-01,4,1
CUST-1072,21,Female,Houston,Basic,18.54,39,7,7,18,2026-05-04,4,1
CUST-1073,32,Female,Chicago,Basic,15.15,12,8,4,29,2026-04-02,4,0
CUST-1074,23,Male,Los Angeles,Basic,18.42,35,6,3,12,2026-02-22,2,0
CUST-1075,66,Male,Los Angeles,Premium,56.1,14,2,6,7,2026-02-21,5,0
CUST-1076,47,Female,New York,Basic,21.47,22,6,0,15,2026-04-22,1,0
CUST-1077,55,Female,New York,Standard,34.27,51,5,5,3,2026-05-19,4,0
CUST-1078,68,Female,Chicago,Basic,23.31,23,1,7,16,2026-02-26,4,0
CUST-1079,19,Female,Chicago,Premium,60.52,48,2,6,1,2026-02-13,1,1
CUST-1080,32,Male,Miami,Basic,12.14,7,10,1,27,2026-06-18,1,1
CUST-1081,28,Female,New York,Standard,40.44,40,12,6,16,2026-06-17,4,1
CUST-1082,25,Male,Miami,Basic,12.47,50,11,5,24,2026-03-13,2,1
CUST-1083,43,Male,Houston,Standard,41.31,25,12,4,30,2026-06-17,1,0
CUST-1084,68,Female,Miami,Basic,24.52,13,9,3,12,2026-05-10,5,0
CUST-1085,62,Male,Los Angeles,Basic,21.69,21,9,0,19,2026-06-12,5,0
CUST-1086,61,Male,Miami,Premium,55.34,41,12,1,27,2026-05-01,2,0
CUST-1087,22,Female,Chicago,Premium,64.0,10,11,6,8,2026-01-27,3,0
CUST-1088,23,Male,Houston,Premium,65.43,53,14,9,23,2026-01-27,2,1
CUST-1089,43,Female,Los Angeles,Standard,42.38,55,4,2,12,2026-03-16,4,0
CUST-1090,21,Male,Miami,Premium,55.84,59,9,4,15,2026-06-01,3,0
CUST-1091,36,Female,Houston,Basic,17.2,9,3,7,2,2026-01-30,4,1
CUST-1092,37,Male,Houston,Basic,18.03,15,1,7,29,2026-05-30,5,0
CUST-1093,50,Male,Los Angeles,Basic,12.54,52,3,5,30,2025-12-23,1,1
CUST-1094,37,Female,Miami,Standard,34.84,2,11,4,30,2026-05-25,4,0
CUST-1095,66,Female,Houston,Basic,16.6,25,7,1,17,2026-05-09,5,0
CUST-1096,29,Female,Houston,Basic,22.5,13,4,8,7,2026-02-10,2,1
CUST-1097,64,Male,New York,Standard,43.94,34,4,0,13,2026-03-19,4,0
CUST-1098,18,Female,Houston,Premium,64.43,51,12,1,1,2026-06-13,5,1
CUST-1099,43,Female,New York,Basic,15.92,58,11,0,6,2026-03-27,1,1
CUST-1100,31,Female,Miami,Basic,13.81,34,11,3,13,2026-03-24,4,0
CUST-1101,55,Female,Miami,Basic,24.73,35,9,3,11,2026-02-03,5,0
CUST-1102,54,Male,Miami,Basic,24.75,38,2,4,10,2026-02-28,4,0
CUST-1103,28,Male,Chicago,Basic,23.87,3,12,4,16,2026-01-15,1,0
CUST-1104,53,Female,Miami,Standard,41.79,42,7,7,27,2026-01-04,4,1
CUST-1105,30,Male,Houston,Standard,34.89,56,5,2,26,2026-05-31,4,1
CUST-1106,60,Male,Los Angeles,Standard,42.26,59,1,5,24,2026-01-20,5,0
CUST-1107,20,Female,New York,Basic,16.13,6,1,2,23,2026-01-18,3,0
CUST-1108,50,Female,Chicago,Premium,59.9,55,8,1,20,2026-06-12,4,0
CUST-1109,23,Female,Miami,Basic,21.17,48,12,7,17,2026-01-24,3,0
CUST-1110,67,Female,Miami,Basic,11.19,49,6,0,17,2026-05-16,2,0
CUST-1111,27,Female,Los Angeles,Premium,55.73,19,9,8,4,2026-05-16,4,1
CUST-1112,22,Male,Los Angeles,Basic,16.72,3,8,6,5,2026-04-09,3,0
CUST-1113,40,Male,Chicago,Basic,16.68,18,13,9,28,2026-01-22,2,1
CUST-1114,27,Male,New York,Premium,68.43,39,5,3,23,2026-06-20,5,0
CUST-1115,61,Male,Miami,Basic,11.89,9,14,2,14,2026-04-13,4,0
CUST-1116,19,Female,Chicago,Standard,31.85,52,4,5,20,2026-05-15,5,0
CUST-1117,30,Male,Houston,Basic,12.21,12,11,8,10,2026-04-10,2,1
CUST-1118,57,Male,Houston,Standard,30.45,5,0,8,14,2026-03-06,5,1
CUST-1119,19,Male,Chicago,Basic,11.08,3,11,3,28,2026-03-17,5,0
CUST-1120,37,Male,Miami,Basic,19.9,11,5,9,1,2026-01-31,1,1
CUST-1121,18,Male,Chicago,Standard,36.47,57,5,4,11,2026-03-29,2,1
CUST-1122,54,Male,Miami,Basic,21.45,30,2,8,26,2026-05-09,5,0
CUST-1123,26,Male,Los Angeles,Basic,24.89,4,2,1,23,2026-05-15,3,0
CUST-1124,34,Male,Chicago,Basic,19.89,5,14,1,18,2026-05-27,2,1
CUST-1125,26,Male,Miami,Basic,10.76,1,2,4,16,2026-01-23,1,1
CUST-1126,28,Female,Chicago,Basic,11.57,27,2,0,29,2026-01-03,4,0
CUST-1127,32,Male,Chicago,Basic,23.22,28,6,7,27,2026-04-09,5,1
CUST-1128,41,Male,Miami,Premium,62.91,29,9,4,18,2026-01-02,3,0
CUST-1129,55,Female,Miami,Basic,22.37,18,10,9,8,2026-05-10,1,1
CUST-1130,52,Male,New York,Basic,22.85,12,1,1,28,2026-06-19,2,0
CUST-1131,47,Female,Chicago,Basic,23.92,13,9,8,10,2026-02-05,5,0
CUST-1132,48,Female,Houston,Basic,24.25,41,12,1,26,2026-03-17,1,1
CUST-1133,66,Male,Chicago,Premium,63.32,2,9,6,10,2026-04-21,1,1
CUST-1134,22,Female,Chicago,Basic,15.12,37,1,7,5,2026-06-07,3,0
CUST-1135,61,Male,Miami,Premium,69.43,45,2,5,10,2026-02-28,4,1
CUST-1136,67,Female,Chicago,Basic,18.21,16,9,6,18,2026-04-05,4,0
CUST-1137,31,Male,Chicago,Standard,30.96,48,11,0,21,2026-05-31,4,0
CUST-1138,28,Female,Houston,Standard,39.64,24,6,3,24,2026-01-20,2,0
CUST-1139,26,Male,Miami,Premium,63.82,35,2,6,6,2025-12-25,1,1
CUST-1140,51,Female,Chicago,Standard,43.44,22,6,0,3,2025-12-30,2,1
CUST-1141,29,Female,Los Angeles,Standard,39.8,36,8,0,8,2026-04-18,1,0
CUST-1142,52,Male,New York,Basic,15.24,11,10,5,30,2026-01-18,3,1
CUST-1143,52,Male,Houston,Basic,24.49,55,9,3,9,2026-01-12,3,0
CUST-1144,18,Female,Chicago,Premium,67.02,58,11,2,5,2026-04-25,2,1
CUST-1145,57,Female,Los Angeles,Basic,19.46,46,14,4,29,2026-02-22,2,0
CUST-1146,39,Male,Chicago,Basic,14.39,29,10,8,2,2026-01-11,3,1
CUST-1147,46,Female,Chicago,Standard,35.6,35,3,9,2,2026-04-30,5,0
CUST-1148,25,Female,Miami,Basic,20.05,48,6,9,7,2026-03-18,4,1
CUST-1149,28,Female,Miami,Premium,56.08,54,8,9,17,2026-01-26,4,0
CUST-1150,58,Male,Miami,Standard,33.85,15,13,2,10,2026-01-09,3,0
CUST-1151,54,Female,Los Angeles,Standard,40.71,31,7,4,12,2026-02-01,4,0
CUST-1152,31,Male,Chicago,Premium,62.2,42,7,9,2,2025-12-24,5,0
CUST-1153,47,Female,New York,Basic,16.04,41,8,4,10,2026-03-24,5,0
CUST-1154,52,Male,Houston,Basic,12.27,43,13,8,20,2026-06-11,1,1
CUST-1155,38,Male,Miami,Basic,16.63,16,4,9,1,2026-04-30,2,1
CUST-1156,54,Female,Miami,Basic,21.56,10,13,3,4,2026-05-18,4,1
CUST-1157,22,Male,Chicago,Standard,33.96,49,4,0,13,2026-02-26,5,0
CUST-1158,36,Female,Chicago,Premium,55.08,32,2,9,12,2026-01-05,2,1
CUST-1159,31,Female,Los Angeles,Basic,20.03,51,4,4,11,2026-02-05,2,1
CUST-1160,43,Female,Los Angeles,Basic,24.59,2,7,0,29,2026-02-16,1,1
CUST-1161,21,Male,Miami,Premium,64.1,24,11,5,10,2026-01-15,2,1
CUST-1162,42,Female,Chicago,Basic,11.8,23,4,9,15,2026-01-22,2,1
CUST-1163,62,Male,New York,Basic,14.81,2,3,9,5,2026-05-09,3,0
CUST-1164,59,Male,Houston,Basic,23.01,38,7,6,25,2025-12-26,1,0
CUST-1165,42,Female,Chicago,Premium,58.49,31,6,0,17,2026-05-23,1,1
CUST-1166,35,Male,Chicago,Standard,39.12,51,14,9,28,2026-03-07,4,0
CUST-1167,57,Male,Los Angeles,Standard,36.04,40,13,3,5,2026-02-21,2,1
CUST-1168,25,Female,Houston,Premium,58.12,26,13,8,2,2026-04-01,4,0
CUST-1169,56,Male,Miami,Basic,22.2,29,5,0,9,2026-05-21,5,0
CUST-1170,57,Male,Chicago,Basic,21.14,3,4,8,6,2026-01-10,2,1
CUST-1171,31,Female,Miami,Premium,64.92,58,13,7,18,2026-02-13,5,0
CUST-1172,49,Male,Chicago,Basic,13.55,14,4,4,14,2026-05-14,3,1
CUST-1173,68,Female,Miami,Standard,31.47,25,12,5,19,2026-03-12,2,1
CUST-1174,55,Female,Houston,Premium,63.64,48,9,6,14,2026-02-09,4,0
CUST-1175,50,Female,Los Angeles,Standard,38.31,1,1,3,8,2026-02-11,4,1
CUST-1176,40,Female,Houston,Standard,32.83,53,12,5,17,2026-06-09,2,1
CUST-1177,32,Male,New York,Premium,55.84,3,14,6,28,2026-05-17,4,1
CUST-1178,50,Male,Los Angeles,Premium,56.21,54,3,5,3,2026-03-03,2,1
CUST-1179,42,Female,Houston,Basic,24.89,26,7,5,29,2026-04-10,1,1
CUST-1180,34,Female,New York,Basic,21.75,18,7,1,10,2026-01-23,4,0
CUST-1181,50,Female,Chicago,Basic,23.83,9,10,4,17,2026-03-03,2,1
CUST-1182,64,Male,Chicago,Standard,32.93,38,0,2,27,2026-04-21,2,0
CUST-1183,19,Male,Miami,Basic,24.41,23,1,6,11,2026-01-09,4,1
CUST-1184,31,Male,Los Angeles,Standard,32.14,21,4,3,8,2026-05-04,1,1
CUST-1185,57,Female,Chicago,Basic,17.64,57,8,0,1,2026-01-29,4,1
CUST-1186,57,Male,Los Angeles,Standard,42.45,1,9,5,13,2026-04-11,2,1
CUST-1187,68,Female,Chicago,Basic,15.25,21,10,5,21,2026-01-29,1,1
CUST-1188,56,Female,Miami,Standard,36.37,27,11,6,4,2026-02-07,5,1
CUST-1189,68,Male,Houston,Standard,31.92,42,12,7,7,2026-04-14,3,0
CUST-1190,23,Female,Miami,Basic,11.84,59,10,2,14,2026-05-30,4,0
CUST-1191,23,Male,New York,Basic,19.29,6,6,5,5,2026-05-20,2,0
CUST-1192,20,Female,Chicago,Standard,40.13,55,9,9,24,2026-02-18,1,1
CUST-1193,24,Female,New York,Basic,21.66,44,4,1,28,2026-05-30,1,1
CUST-1194,68,Female,New York,Basic,18.35,36,0,8,30,2026-01-17,5,1
CUST-1195,25,Female,Los Angeles,Premium,64.69,28,14,1,11,2026-03-03,4,0
CUST-1196,59,Male,Chicago,Standard,30.2,45,14,2,17,2026-06-06,1,0
CUST-1197,69,Male,New York,Premium,57.43,17,5,9,5,2026-02-17,5,0
CUST-1198,32,Female,Houston,Basic,24.77,59,11,1,20,2026-05-08,2,1
CUST-1199,64,Male,New York,Basic,11.14,40,7,8,3,2026-02-26,5,1
CUST-1200,46,Male,Houston,Premium,65.18,58,6,0,5,2026-06-12,4,0
CUST-1201,50,Male,Los Angeles,Standard,32.64,52,1,4,26,2026-05-18,5,0
CUST-1202,69,Female,New York,Standard,40.75,3,11,0,15,2026-04-09,1,1
CUST-1203,47,Male,Miami,Basic,20.59,12,4,4,19,2026-01-29,1,1
CUST-1204,56,Female,Los Angeles,Basic,13.51,39,13,7,16,2026-05-07,3,1
CUST-1205,44,Female,Houston,Basic,14.04,12,10,7,8,2026-04-10,5,1
CUST-1206,53,Male,Los Angeles,Basic,19.82,2,3,7,13,2026-04-24,2,1
CUST-1207,46,Male,New York,Basic,15.85,56,8,1,16,2026-02-26,4,0
CUST-1208,55,Male,Chicago,Basic,12.92,46,9,7,3,2026-06-02,3,0
CUST-1209,50,Female,Chicago,Premium,65.98,22,0,4,1,2026-06-05,5,1
CUST-1210,54,Male,Houston,Basic,12.31,23,11,0,9,2026-04-07,2,0
CUST-1211,44,Male,Houston,Standard,42.83,30,5,6,9,2026-03-07,3,0
CUST-1212,50,Male,Chicago,Premium,62.72,5,2,5,22,2026-02-05,1,1
CUST-1213,21,Female,Houston,Standard,31.59,9,10,4,26,2026-01-11,4,1
CUST-1214,39,Male,Los Angeles,Basic,20.41,21,8,0,17,2026-04-08,5,0
CUST-1215,19,Female,Miami,Standard,37.79,11,4,0,24,2026-06-03,2,1
CUST-1216,27,Female,Miami,Standard,34.47,5,12,5,2,2026-01-09,1,1
CUST-1217,22,Male,Los Angeles,Standard,36.34,35,5,9,9,2026-05-09,3,1
CUST-1218,27,Female,Miami,Standard,34.48,27,10,6,30,2026-05-02,4,1
CUST-1219,50,Male,New York,Premium,58.95,49,8,9,24,2026-06-18,3,1
CUST-1220,55,Female,Los Angeles,Standard,32.45,2,8,9,19,2026-04-23,3,0
CUST-1221,30,Female,Houston,Basic,15.44,24,7,0,13,2026-05-24,2,1
CUST-1222,48,Female,Los Angeles,Standard,33.76,31,8,8,5,2026-05-06,1,0
CUST-1223,64,Male,Chicago,Basic,20.25,33,3,3,9,2026-04-18,5,0
CUST-1224,53,Male,Houston,Premium,65.26,39,5,4,13,2026-04-12,2,0
CUST-1225,62,Male,Chicago,Basic,17.53,30,4,1,1,2026-05-05,4,0
CUST-1226,41,Male,Houston,Basic,21.67,46,4,9,25,2026-01-30,3,0
CUST-1227,69,Male,Miami,Premium,67.62,37,3,7,15,2026-02-06,4,0
CUST-1228,32,Male,Los Angeles,Standard,38.7,51,1,1,4,2026-01-13,2,1
CUST-1229,46,Male,New York,Basic,19.28,28,11,2,4,2026-03-07,2,0
CUST-1230,25,Male,Houston,Basic,14.24,31,5,8,20,2026-04-01,5,0
CUST-1231,22,Female,Houston,Premium,68.42,11,8,1,10,2026-05-01,3,0
CUST-1232,46,Male,Chicago,Basic,10.36,23,11,5,28,2026-05-23,2,0
CUST-1233,64,Male,Miami,Premium,60.23,57,0,3,25,2026-02-28,4,1
CUST-1234,21,Male,Chicago,Basic,20.83,2,13,6,30,2026-01-29,5,1
CUST-1235,29,Male,Chicago,Standard,31.2,40,6,5,6,2026-02-13,4,1
CUST-1236,62,Female,Miami,Premium,57.75,41,5,9,27,2026-03-23,3,1
CUST-1237,19,Male,New York,Basic,18.84,27,2,8,24,2026-05-27,5,0
CUST-1238,44,Female,Chicago,Basic,18.4,35,0,8,12,2026-05-11,5,0
CUST-1239,48,Female,Chicago,Basic,21.08,2,12,9,30,2026-04-13,5,0
CUST-1240,68,Female,Houston,Standard,42.19,39,3,3,20,2026-06-17,1,0
CUST-1241,68,Female,Miami,Standard,31.93,37,14,0,16,2026-03-08,5,0
CUST-1242,53,Female,Los Angeles,Standard,30.28,21,13,1,3,2026-05-21,4,1
CUST-1243,53,Female,New York,Basic,20.34,58,8,7,14,2026-02-10,4,0
CUST-1244,43,Female,New York,Basic,14.52,5,14,9,1,2026-02-24,3,0
CUST-1245,60,Female,Miami,Basic,19.39,52,1,7,10,2026-03-23,2,1
CUST-1246,44,Female,Houston,Basic,12.26,45,2,1,15,2025-12-25,2,0
CUST-1247,22,Female,Houston,Standard,37.04,21,1,3,7,2026-01-27,1,0
CUST-1248,37,Female,Miami,Premium,62.57,29,13,0,4,2026-04-16,5,0
CUST-1249,28,Male,Houston,Standard,38.78,20,1,6,14,2026-03-25,1,1
CUST-1250,27,Male,New York,Basic,17.7,38,9,3,24,2026-05-28,3,0
CUST-1251,57,Male,New York,Premium,62.44,20,10,7,16,2026-03-14,3,0
CUST-1252,55,Male,Los Angeles,Standard,34.99,50,10,8,14,2026-01-12,2,1
CUST-1253,23,Male,Miami,Premium,56.07,25,7,8,3,2026-03-08,3,1
CUST-1254,25,Male,Chicago,Standard,31.34,2,2,2,17,2026-06-02,5,0
CUST-1255,40,Female,Chicago,Basic,16.51,57,6,4,21,2026-04-16,4,0
CUST-1256,64,Male,Los Angeles,Basic,15.34,32,7,5,14,2026-04-22,3,1
CUST-1257,43,Female,Los Angeles,Standard,37.74,26,2,5,18,2026-02-26,1,1
CUST-1258,63,Male,Houston,Basic,14.57,6,1,9,3,2026-06-06,5,1
CUST-1259,60,Male,Los Angeles,Basic,20.32,41,12,7,30,2026-03-28,3,0
CUST-1260,29,Female,Los Angeles,Standard,42.96,57,12,5,22,2026-01-09,3,0
CUST-1261,43,Female,Chicago,Standard,34.48,3,7,5,19,2026-01-17,5,1
CUST-1262,30,Male,Houston,Standard,32.89,33,2,3,3,2026-03-25,3,0
CUST-1263,57,Female,Los Angeles,Basic,11.74,1,6,6,12,2026-06-14,4,0
CUST-1264,35,Female,Los Angeles,Basic,19.24,51,11,7,22,2026-06-15,2,1
CUST-1265,42,Male,Houston,Standard,36.66,5,0,2,5,2026-02-16,5,0
CUST-1266,50,Male,Miami,Premium,57.82,13,13,6,10,2026-05-19,1,1
CUST-1267,64,Female,Houston,Standard,39.8,19,14,2,9,2026-04-24,3,0
CUST-1268,57,Female,Chicago,Premium,57.23,12,11,7,1,2025-12-26,2,1
CUST-1269,60,Female,Miami,Standard,38.31,48,5,0,13,2026-01-27,1,0
CUST-1270,29,Female,New York,Standard,37.91,25,11,0,3,2026-03-03,1,1
CUST-1271,61,Male,Houston,Basic,21.01,57,11,5,19,2026-05-10,4,1
CUST-1272,53,Male,Chicago,Standard,30.83,51,12,9,11,2026-03-19,2,1
